order_id,item_id,product_id,quantity,list_price,discount,total_price,product_name,Category_id,Product_category
1402,1,189,2,2799.99,0.2,5599.78,Trek Lift+ Lowstep - 2018,9,Not found
1402,2,28,2,2499.99,0.05,4999.93,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1402,3,203,1,4999.99,0.05,4999.94,Trek Powerfly 7 FS - 2018,9,Not found
1402,4,273,1,289.99,0.07,289.92,Trek Precaliber 20 6-speed Girl's - 2018,9,Not found
1403,1,93,2,209.99,0.1,419.88,Haro Shredder 20 Girls - 2017,2,Comfort Bicycles
1404,1,112,2,379.99,0.05,759.93,Trek 820 - 2018,9,Not found
1404,2,220,1,269.99,0.1,269.89,Electra Cruiser 1 Ladies' - 2018,1,Children Bicycles
1404,3,193,2,2799.99,0.2,5599.78,Trek Lift+ - 2018,9,Not found
1405,1,162,2,2999.99,0.1,5999.88,Trek Emonda SL 6 Disc - 2018,9,Not found
1406,1,230,2,429.99,0.05,859.93,Electra Cruiser Lux 1 Ladies' - 2018,1,Children Bicycles
1406,2,113,1,489.99,0.1,489.89,Trek Marlin 5 - 2018,9,Not found
1407,1,300,1,799.99,0.05,799.94,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Children Bicycles
1407,2,36,2,832.99,0.1,1665.88,Surly Troll Frameset - 2017,8,Not found
1407,3,266,1,399.99,0.1,399.89,Trek Superfly 20 - 2018,9,Not found
1407,4,35,1,832.99,0.2,832.79,Sun Bicycles Spider 3i - 2017,7,Road Bikes
1408,1,23,2,299.99,0.2,599.78,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Children Bicycles
1408,2,166,1,749.99,0.2,749.79,Trek Domane AL 2 Women's - 2018,9,Not found
1408,3,114,1,579.99,0.07,579.92,Trek Marlin 6 - 2018,9,Not found
1408,4,137,2,2599,0.2,5197.8,Heller Shagamaw GX1 - 2018,3,Cruisers Bicycles
1409,1,301,2,899.99,0.07,1799.91,Electra Townie Balloon 7i EQ - 2018,1,Children Bicycles
1409,2,170,1,1299.99,0.07,1299.92,Trek CrossRip 2 - 2018,9,Not found
1409,3,171,2,3199.99,0.05,6399.93,Trek Domane SL 6 - 2018,9,Not found
1409,4,265,1,289.99,0.05,289.94,Strider Strider 20 Sport - 2018,6,Mountain Bikes
1409,5,222,1,269.99,0.1,269.89,Electra Cruiser 1 Tall - 2016/2018,1,Children Bicycles
1410,1,205,2,4999.99,0.1,9999.88,Trek Super Commuter+ 8S - 2018,9,Not found
1410,2,203,2,4999.99,0.2,9999.78,Trek Powerfly 7 FS - 2018,9,Not found
1410,3,304,1,679.99,0.1,679.89,Electra Townie Original 21D EQ - 2017/2018,1,Children Bicycles
1411,1,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016,9,Not found
1411,2,308,2,749.99,0.2,1499.78,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,Children Bicycles
1412,1,180,2,919.99,0.07,1839.91,Trek Domane AL 3 Women's - 2018,9,Not found
1412,2,43,1,5299.99,0.1,5299.89,Trek Fuel EX 9.8 27.5 Plus - 2017,9,Not found
1412,3,109,2,416.99,0.07,833.91,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1413,1,297,2,279.99,0.05,559.93,"Electra Under-The-Sea 1 16"" - 2018",1,Children Bicycles
1414,1,162,2,2999.99,0.1,5999.88,Trek Emonda SL 6 Disc - 2018,9,Not found
1414,2,292,2,369.99,0.05,739.93,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,Children Bicycles
1415,1,31,2,1632.99,0.07,3265.91,Surly Wednesday - 2017,8,Not found
1415,2,17,1,429,0.05,428.95,Pure Cycles Vine 8-Speed - 2016,4,Cyclocross Bicycles
1415,3,264,2,249.99,0.1,499.88,Strider Sport 16 - 2018,6,Mountain Bikes
1415,4,245,1,659.99,0.05,659.94,Electra Townie Original 3i EQ - 2017/2018,1,Children Bicycles
1416,1,194,1,3499.99,0.2,3499.79,Trek XM700+ - 2018,9,Not found
1416,2,242,2,699.99,0.1,1399.88,Electra Townie Commute 8D Ladies' - 2018,1,Children Bicycles
1416,3,92,2,209.99,0.05,419.93,Haro Shredder 20 - 2017,2,Comfort Bicycles
1417,1,219,2,639.99,0.2,1279.78,Electra Moto 3i - 2018,1,Children Bicycles
1418,1,120,2,2499.99,0.2,4999.78,Trek Fuel EX 7 29 - 2018,9,Not found
1418,2,243,2,679.99,0.05,1359.93,Electra Townie Original 21D EQ Ladies' - 2018,1,Children Bicycles
1419,1,124,1,1499,0.07,1498.93,Surly Krampus - 2018,8,Not found
1419,2,235,2,899.99,0.2,1799.78,Electra Koa 3i Ladies' - 2018,1,Children Bicycles
1419,3,234,1,899.99,0.1,899.89,Electra Daydreamer 3i Ladies' - 2018,1,Children Bicycles
1420,1,197,1,2299.99,0.2,2299.79,Trek Verve+ Lowstep - 2018,9,Not found
1420,2,194,2,3499.99,0.1,6999.88,Trek XM700+ - 2018,9,Not found
1420,3,128,1,1899,0.1,1898.9,Surly ECR 27.5 - 2018,8,Not found
1421,1,298,2,279.99,0.05,559.93,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,Children Bicycles
1422,1,80,2,761.99,0.07,1523.91,Sun Bicycles Brickell Tandem CB - 2017,7,Road Bikes
1422,2,180,2,919.99,0.2,1839.78,Trek Domane AL 3 Women's - 2018,9,Not found
1422,3,243,1,679.99,0.05,679.94,Electra Townie Original 21D EQ Ladies' - 2018,1,Children Bicycles
1423,1,249,1,749.99,0.2,749.79,Electra White Water 3i - 2018,1,Children Bicycles
1423,2,71,1,416.99,0.1,416.89,Sun Bicycles Atlas X-Type - 2017,7,Road Bikes
1423,3,302,1,449.99,0.2,449.79,Electra Townie Original 1 - 2018,1,Children Bicycles
1423,4,113,2,489.99,0.2,979.78,Trek Marlin 5 - 2018,9,Not found
1424,1,140,2,4999.99,0.2,9999.78,Trek Remedy 9.8 27.5 - 2018,9,Not found
1425,1,227,2,319.99,0.05,639.93,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Children Bicycles
1425,2,263,1,89.99,0.07,89.92,Strider Classic 12 Balance Bike - 2018,6,Mountain Bikes
1425,3,93,1,209.99,0.07,209.92,Haro Shredder 20 Girls - 2017,2,Comfort Bicycles
1425,4,54,2,3199.99,0.05,6399.93,Trek Domane SL Disc Frameset - 2017,9,Not found
1425,5,145,2,1799.99,0.07,3599.91,Trek Domane ALR 5 Disc - 2018,9,Not found
1426,1,215,1,749.99,0.07,749.92,Electra Queen of Hearts 3i - 2018,1,Children Bicycles
1426,2,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016,1,Children Bicycles
1426,3,281,1,319.99,0.07,319.92,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Children Bicycles
1427,1,230,2,429.99,0.07,859.91,Electra Cruiser Lux 1 Ladies' - 2018,1,Children Bicycles
1427,2,139,1,2999.99,0.05,2999.94,Trek Remedy 7 27.5 - 2018,9,Not found
1427,3,164,2,1549,0.07,3097.93,Surly Straggler 650b - 2018,8,Not found
1428,1,216,2,899.99,0.2,1799.78,Electra Super Moto 8i - 2018,1,Children Bicycles
1428,2,126,1,469.99,0.07,469.92,Surly Big Fat Dummy Frameset - 2018,8,Not found
1428,3,187,2,2799.99,0.07,5599.91,Trek Neko+ - 2018,9,Not found
1428,4,28,1,2499.99,0.1,2499.89,Surly Karate Monkey 27.5+ Frameset - 2017,8,Not found
1428,5,194,2,3499.99,0.2,6999.78,Trek XM700+ - 2018,9,Not found
1429,1,70,2,659.99,0.2,1319.78,Electra Amsterdam Original 3i - 2015/2017,1,Children Bicycles
1430,1,221,1,319.99,0.05,319.94,Electra Cruiser 7D Ladies' - 2016/2018,1,Children Bicycles
1430,2,281,1,319.99,0.07,319.92,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Children Bicycles
1431,1,207,1,3999.99,0.1,3999.89,Trek Boone 7 Disc - 2018,9,Not found
1431,2,53,1,749.99,0.07,749.92,Surly Ogre Frameset - 2017,8,Not found
1431,3,252,1,2999.99,0.2,2999.79,Electra Townie Commute Go! Ladies' - 2018,1,Children Bicycles
1431,4,254,1,749.99,0.07,749.92,Electra Townie Balloon 3i EQ - 2017/2018,1,Children Bicycles
1432,1,161,1,1899,0.2,1898.8,Surly ECR - 2018,8,Not found
1433,1,264,1,249.99,0.07,249.92,Strider Sport 16 - 2018,6,Mountain Bikes
1434,1,229,2,429.99,0.2,859.78,Electra Cruiser Lux 1 - 2016/2018,1,Children Bicycles
1434,2,198,1,2999.99,0.1,2999.89,Electra Townie Commute Go! - 2018,1,Children Bicycles
1434,3,286,2,279.99,0.1,559.88,"Electra Starship 1 16"" - 2018",1,Children Bicycles
1434,4,61,2,4999.99,0.07,9999.91,Trek Powerfly 8 FS Plus - 2017,9,Not found
1435,1,141,2,1599.99,0.07,3199.91,Trek Stache 5 - 2018,9,Not found
1435,2,29,1,999.99,0.2,999.79,Trek X-Caliber 8 - 2017,9,Not found
1435,3,60,1,1559.99,0.1,1559.89,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1435,4,260,1,799.99,0.07,799.92,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Children Bicycles
1436,1,244,2,559.99,0.07,1119.91,Electra Townie Original 21D Ladies' - 2018,1,Children Bicycles
1437,1,141,2,1599.99,0.05,3199.93,Trek Stache 5 - 2018,9,Not found
1438,1,225,1,959.99,0.2,959.79,Electra Delivery 3i - 2016/2017/2018,1,Children Bicycles
1438,2,140,1,4999.99,0.2,4999.79,Trek Remedy 9.8 27.5 - 2018,9,Not found
1438,3,81,2,1099.99,0.05,2199.93,Electra Amsterdam Fashion 7i Ladies' - 2017,1,Children Bicycles
1438,4,137,1,2599,0.1,2598.9,Heller Shagamaw GX1 - 2018,3,Cruisers Bicycles
1438,5,190,2,2799.99,0.07,5599.91,Trek Dual Sport+ - 2018,9,Not found
1439,1,42,1,2299.99,0.07,2299.92,Trek Fuel EX 5 27.5 Plus - 2017,9,Not found
1439,2,263,1,89.99,0.2,89.79,Strider Classic 12 Balance Bike - 2018,6,Mountain Bikes
1439,3,102,2,489.99,0.05,979.93,Electra Townie Original 7D - 2017,1,Children Bicycles
1439,4,149,1,7499.99,0.05,7499.94,Trek Domane SLR 8 Disc - 2018,9,Not found
1440,1,116,2,749.99,0.07,1499.91,Trek Marlin 7 - 2017/2018,9,Not found
1440,2,109,1,416.99,0.07,416.92,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1440,3,186,1,4499.99,0.1,4499.89,Trek CrossRip+ - 2018,9,Not found
1440,4,178,2,749.99,0.05,1499.93,Trek Domane AL 2 - 2018,9,Not found
1440,5,67,2,250.99,0.2,501.78,Sun Bicycles Revolutions 24 - Girl's - 2017,7,Road Bikes
1441,1,6,1,469.99,0.05,469.94,Surly Ice Cream Truck Frameset - 2016,8,Not found
1441,2,242,2,699.99,0.2,1399.78,Electra Townie Commute 8D Ladies' - 2018,1,Children Bicycles
1441,3,46,1,1409.99,0.07,1409.92,Haro SR 1.3 - 2017,2,Comfort Bicycles
1442,1,160,1,4499.99,0.1,4499.89,Trek Emonda SLR 6 - 2018,9,Not found
1442,2,220,1,269.99,0.07,269.92,Electra Cruiser 1 Ladies' - 2018,1,Children Bicycles
1442,3,271,2,209.99,0.05,419.93,Trek Precaliber 16 Girl's - 2018,9,Not found
1443,1,160,1,4499.99,0.07,4499.92,Trek Emonda SLR 6 - 2018,9,Not found
1443,2,57,1,1999.99,0.2,1999.79,Trek Emonda S 5 - 2017,9,Not found
1443,3,101,2,339.99,0.1,679.88,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
1444,1,90,1,209.99,0.1,209.89,Trek Precaliber 16 Girls - 2017,9,Not found
1444,2,128,2,1899,0.2,3797.8,Surly ECR 27.5 - 2018,8,Not found
1445,1,219,2,639.99,0.1,1279.88,Electra Moto 3i - 2018,1,Children Bicycles
1445,2,52,1,875.99,0.07,875.92,Surly Steamroller - 2017,8,Not found
1445,3,123,2,999.99,0.1,1999.88,Trek Farley Carbon Frameset - 2018,9,Not found
1446,1,227,1,319.99,0.05,319.94,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,Children Bicycles
1446,2,233,2,639.99,0.05,1279.93,Electra Cruiser Lux Fat Tire 7D - 2018,1,Children Bicycles
1446,3,234,2,899.99,0.05,1799.93,Electra Daydreamer 3i Ladies' - 2018,1,Children Bicycles
1447,1,148,1,5499.99,0.2,5499.79,Trek Domane SL 8 Disc - 2018,9,Not found
1448,1,239,1,749.99,0.1,749.89,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,Children Bicycles
1449,1,159,1,2299.99,0.07,2299.92,Trek Emonda ALR 6 - 2018,9,Not found
1449,2,55,1,2699.99,0.2,2699.79,Trek Domane S 6 - 2017,9,Not found
1449,3,260,2,799.99,0.07,1599.91,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Children Bicycles
1449,4,252,2,2999.99,0.05,5999.93,Electra Townie Commute Go! Ladies' - 2018,1,Children Bicycles
1449,5,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Children Bicycles
1450,1,98,1,489.99,0.07,489.92,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1450,2,173,2,3199.99,0.1,6399.88,Trek Domane ALR Frameset - 2018,9,Not found
1450,3,299,1,559.99,0.2,559.79,Electra Townie Original 21D - 2018,1,Children Bicycles
1450,4,209,2,2999.99,0.1,5999.88,Trek Crockett 7 Disc - 2018,9,Not found
1450,5,235,2,899.99,0.05,1799.93,Electra Koa 3i Ladies' - 2018,1,Children Bicycles
1451,1,117,1,1469.99,0.05,1469.94,Trek Ticket S Frame - 2018,9,Not found
1452,1,99,2,299.99,0.1,599.88,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
1452,2,234,1,899.99,0.2,899.79,Electra Daydreamer 3i Ladies' - 2018,1,Children Bicycles
1452,3,86,2,149.99,0.05,299.93,Trek Girl's Kickster - 2017,9,Not found
1452,4,109,2,416.99,0.07,833.91,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1453,1,89,2,209.99,0.1,419.88,Trek Precaliber 16 Boys - 2017,9,Not found
1454,1,283,1,319.99,0.07,319.92,Electra Heartchya 1 (20-inch) - Girl's - 2018,1,Children Bicycles
1454,2,35,2,832.99,0.1,1665.88,Sun Bicycles Spider 3i - 2017,7,Road Bikes
1454,3,124,1,1499,0.2,1498.8,Surly Krampus - 2018,8,Not found
1454,4,38,2,549.99,0.05,1099.93,Haro Flightline Two 26 Plus - 2017,2,Comfort Bicycles
1455,1,101,2,339.99,0.05,679.93,Electra Townie 7D (20-inch) - Boys' - 2017,1,Children Bicycles
1455,2,254,1,749.99,0.2,749.79,Electra Townie Balloon 3i EQ - 2017/2018,1,Children Bicycles
1456,1,193,2,2799.99,0.05,5599.93,Trek Lift+ - 2018,9,Not found
1456,2,246,1,639.99,0.07,639.92,Electra Townie Original 3i EQ Ladies' - 2018,1,Children Bicycles
1456,3,268,2,159.99,0.1,319.88,Trek Kickster - 2018,9,Not found
1456,4,272,1,289.99,0.1,289.89,Trek Precaliber 20 6-speed Boy's - 2018,9,Not found
1456,5,126,1,469.99,0.1,469.89,Surly Big Fat Dummy Frameset - 2018,8,Not found
1457,1,113,1,489.99,0.07,489.92,Trek Marlin 5 - 2018,9,Not found
1457,2,111,1,470.99,0.2,470.79,Sun Bicycles Drifter 7 - Women's - 2017,7,Road Bikes
1457,3,268,1,159.99,0.2,159.79,Trek Kickster - 2018,9,Not found
1457,4,152,2,2499.99,0.2,4999.78,Trek Domane SL 5 Disc Women's - 2018,9,Not found
1458,1,295,2,319.99,0.05,639.93,"Electra Treasure 1 20"" - 2018",1,Children Bicycles
1458,2,105,1,533.99,0.05,533.94,Sun Bicycles Streamway 7 - 2017,7,Road Bikes
1458,3,12,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016,1,Children Bicycles
1458,4,78,2,647.99,0.1,1295.88,Sun Bicycles Biscayne Tandem CB - 2017,7,Road Bikes
1459,1,258,1,1259.9,0.1,1259.8,Electra Amsterdam Royal 8i - 2017/2018,1,Children Bicycles
1460,1,201,1,4499.99,0.05,4499.94,Trek Powerfly 5 FS - 2018,9,Not found
1460,2,76,1,299.99,0.07,299.92,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1460,3,167,1,749.99,0.05,749.94,Surly ECR Frameset - 2018,8,Not found
1460,4,7,2,3999.99,0.07,7999.91,Trek Slash 8 27.5 - 2016,9,Not found
1460,5,123,2,999.99,0.07,1999.91,Trek Farley Carbon Frameset - 2018,9,Not found
1461,1,48,1,1499.99,0.2,1499.79,Trek Emonda S 4 - 2017,9,Not found
1461,2,242,2,699.99,0.2,1399.78,Electra Townie Commute 8D Ladies' - 2018,1,Children Bicycles
1462,1,263,1,89.99,0.2,89.79,Strider Classic 12 Balance Bike - 2018,6,Mountain Bikes
1462,2,25,1,499.99,0.07,499.92,Electra Townie Original 7D - 2015/2016,1,Children Bicycles
1462,3,223,1,529.99,0.1,529.89,Electra Cruiser Lux 3i - 2018,1,Children Bicycles
1462,4,294,1,369.99,0.1,369.89,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,1,Children Bicycles
1462,5,251,1,2999.99,0.05,2999.94,Electra Townie Commute Go! - 2018,1,Children Bicycles
1463,1,51,2,6499.99,0.05,12999.93,Trek Silque SLR 8 Women's - 2017,9,Not found
1463,2,168,1,1549,0.05,1548.95,Surly Straggler - 2018,8,Not found
1464,1,109,2,416.99,0.05,833.93,Sun Bicycles Cruz 7 - Women's - 2017,7,Road Bikes
1464,2,124,1,1499,0.2,1498.8,Surly Krampus - 2018,8,Not found
1464,3,165,2,2499.99,0.2,4999.78,Trek 1120 - 2018,9,Not found
1464,4,151,2,1549.99,0.05,3099.93,Trek Domane ALR 4 Disc Women's - 2018,9,Not found
1465,1,70,2,659.99,0.05,1319.93,Electra Amsterdam Original 3i - 2015/2017,1,Children Bicycles
1466,1,310,2,899.99,0.07,1799.91,Electra Townie Commute 27D Ladies - 2018,1,Children Bicycles
1466,2,251,1,2999.99,0.05,2999.94,Electra Townie Commute Go! - 2018,1,Children Bicycles
1466,3,163,2,1349,0.2,2697.8,Surly Pack Rat - 2018,8,Not found
1466,4,39,2,1499.99,0.05,2999.93,Trek Stache 5 - 2017,9,Not found
1467,1,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,Cyclocross Bicycles
1467,2,115,1,3199.99,0.2,3199.79,Trek Fuel EX 8 29 - 2018,9,Not found
1467,3,278,2,369.99,0.1,739.88,Trek Precaliber 24 21-speed Girl's - 2018,9,Not found
1468,1,269,1,199.99,0.05,199.94,Trek Precaliber 12 Boy's - 2018,9,Not found
1468,2,58,1,4999.99,0.07,4999.92,Trek Madone 9.2 - 2017,9,Not found
1468,3,50,2,5999.99,0.07,11999.91,Trek Silque SLR 7 Women's - 2017,9,Not found
1469,1,77,2,799.99,0.2,1599.78,Electra Glam Punk 3i Ladies' - 2017,1,Children Bicycles
1469,2,237,2,849.99,0.05,1699.93,Electra Relic 3i - 2018,1,Children Bicycles
1469,3,182,1,2499.99,0.07,2499.92,Trek Domane SL 5 Disc - 2018,9,Not found
1469,4,100,2,489.99,0.05,979.93,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Children Bicycles
1470,1,110,2,470.99,0.1,941.88,Sun Bicycles Drifter 7 - 2017,7,Road Bikes
1470,2,287,1,279.99,0.05,279.94,Electra Straight 8 1 (16-inch) - Boy's - 2018,1,Children Bicycles
1470,3,252,2,2999.99,0.05,5999.93,Electra Townie Commute Go! Ladies' - 2018,1,Children Bicycles
1471,1,59,2,2599.99,0.2,5199.78,Trek Domane S 5 Disc - 2017,9,Not found
1471,2,136,1,1799.99,0.07,1799.92,Trek Procaliber 6 - 2018,9,Not found
1472,1,84,1,109.99,0.2,109.79,Sun Bicycles Lil Kitt'n - 2017,7,Road Bikes
1472,2,300,1,799.99,0.2,799.79,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Children Bicycles
1473,1,84,2,109.99,0.2,219.78,Sun Bicycles Lil Kitt'n - 2017,7,Road Bikes
1473,2,102,1,489.99,0.07,489.92,Electra Townie Original 7D - 2017,1,Children Bicycles
1474,1,301,1,899.99,0.2,899.79,Electra Townie Balloon 7i EQ - 2018,1,Children Bicycles
1474,2,123,1,999.99,0.05,999.94,Trek Farley Carbon Frameset - 2018,9,Not found
1475,1,306,2,899.99,0.05,1799.93,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,Children Bicycles
1475,2,261,2,899.99,0.07,1799.91,Electra Townie Balloon 7i EQ - 2018,1,Children Bicycles
1475,3,161,2,1899,0.05,3797.95,Surly ECR - 2018,8,Not found
1475,4,248,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,Children Bicycles
1476,1,142,2,3199.99,0.07,6399.91,Trek Fuel EX 8 29 XT - 2018,9,Not found
1476,2,91,2,349.99,0.07,699.91,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,Not found
1476,3,43,1,5299.99,0.07,5299.92,Trek Fuel EX 9.8 27.5 Plus - 2017,9,Not found
1476,4,191,1,2799.99,0.1,2799.89,Electra Loft Go! 8i - 2018,1,Children Bicycles
1476,5,265,2,289.99,0.1,579.88,Strider Strider 20 Sport - 2018,6,Mountain Bikes
1477,1,210,2,1549,0.2,3097.8,Surly Straggler - 2018,8,Not found
1478,1,100,2,489.99,0.1,979.88,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,Children Bicycles
1478,2,123,1,999.99,0.2,999.79,Trek Farley Carbon Frameset - 2018,9,Not found
1479,1,252,1,2999.99,0.05,2999.94,Electra Townie Commute Go! Ladies' - 2018,1,Children Bicycles
1479,2,256,1,899.99,0.1,899.89,Electra Townie Commute 27D - 2018,1,Children Bicycles
1480,1,308,2,749.99,0.1,1499.88,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,Children Bicycles
1480,2,82,2,659.99,0.1,1319.88,Electra Amsterdam Original 3i Ladies' - 2017,1,Children Bicycles
1480,3,92,2,209.99,0.07,419.91,Haro Shredder 20 - 2017,2,Comfort Bicycles
1480,4,225,2,959.99,0.07,1919.91,Electra Delivery 3i - 2016/2017/2018,1,Children Bicycles
1481,1,53,2,749.99,0.07,1499.91,Surly Ogre Frameset - 2017,8,Not found
1481,2,130,1,919.99,0.1,919.89,Trek Stache Carbon Frameset - 2018,9,Not found
1482,1,48,1,1499.99,0.1,1499.89,Trek Emonda S 4 - 2017,9,Not found
1482,2,113,1,489.99,0.05,489.94,Trek Marlin 5 - 2018,9,Not found
1482,3,58,2,4999.99,0.07,9999.91,Trek Madone 9.2 - 2017,9,Not found
1482,4,40,1,4999.99,0.05,4999.94,Trek Fuel EX 9.8 29 - 2017,9,Not found
1482,5,205,2,4999.99,0.05,9999.93,Trek Super Commuter+ 8S - 2018,9,Not found
1483,1,280,1,489.99,0.05,489.94,Trek Superfly 24 - 2017/2018,9,Not found
1483,2,226,2,679.99,0.07,1359.91,Electra Townie Original 21D EQ - 2017/2018,1,Children Bicycles
1484,1,295,2,319.99,0.07,639.91,"Electra Treasure 1 20"" - 2018",1,Children Bicycles
1484,2,49,2,3499.99,0.2,6999.78,Trek Domane SL 6 - 2017,9,Not found
1484,3,304,2,679.99,0.05,1359.93,Electra Townie Original 21D EQ - 2017/2018,1,Children Bicycles
1485,1,122,2,2499.99,0.2,4999.78,Surly Troll Frameset - 2018,8,Not found
1485,2,276,1,319.99,0.2,319.79,Trek Precaliber 24 (7-Speed) - Boys - 2018,9,Not found
1486,1,60,2,1559.99,0.05,3119.93,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1486,2,98,1,489.99,0.05,489.94,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1486,3,113,1,489.99,0.1,489.89,Trek Marlin 5 - 2018,9,Not found
1486,4,269,1,199.99,0.1,199.89,Trek Precaliber 12 Boy's - 2018,9,Not found
1487,1,160,1,4499.99,0.07,4499.92,Trek Emonda SLR 6 - 2018,9,Not found
1487,2,151,2,1549.99,0.2,3099.78,Trek Domane ALR 4 Disc Women's - 2018,9,Not found
1487,3,198,1,2999.99,0.05,2999.94,Electra Townie Commute Go! - 2018,1,Children Bicycles
1487,4,196,1,2299.99,0.05,2299.94,Trek Verve+ - 2018,9,Not found
1487,5,96,2,349.99,0.2,699.78,Electra Moto 3i (20-inch) - Boy's - 2017,1,Children Bicycles
1488,1,42,1,2299.99,0.07,2299.92,Trek Fuel EX 5 27.5 Plus - 2017,9,Not found
1488,2,122,1,2499.99,0.07,2499.92,Surly Troll Frameset - 2018,8,Not found
1489,1,198,1,2999.99,0.2,2999.79,Electra Townie Commute Go! - 2018,1,Children Bicycles
1489,2,282,2,279.99,0.2,559.78,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,1,Children Bicycles
1489,3,52,1,875.99,0.1,875.89,Surly Steamroller - 2017,8,Not found
1490,1,99,1,299.99,0.1,299.89,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,Children Bicycles
1490,2,254,1,749.99,0.1,749.89,Electra Townie Balloon 3i EQ - 2017/2018,1,Children Bicycles
1490,3,218,1,319.99,0.05,319.94,Electra Cruiser 7D - 2016/2017/2018,1,Children Bicycles
1491,1,95,2,299.99,0.2,599.78,"Electra Girl's Hawaii 1 16"" - 2017",1,Children Bicycles
1491,2,302,1,449.99,0.05,449.94,Electra Townie Original 1 - 2018,1,Children Bicycles
1491,3,60,2,1559.99,0.07,3119.91,Sun Bicycles ElectroLite - 2017,7,Road Bikes
1491,4,139,2,2999.99,0.07,5999.91,Trek Remedy 7 27.5 - 2018,9,Not found
1492,1,37,2,379.99,0.1,759.88,Haro Flightline One ST - 2017,2,Comfort Bicycles
1493,1,230,1,429.99,0.1,429.89,Electra Cruiser Lux 1 Ladies' - 2018,1,Children Bicycles
1494,1,230,2,429.99,0.1,859.88,Electra Cruiser Lux 1 Ladies' - 2018,1,Children Bicycles
1494,2,178,2,749.99,0.2,1499.78,Trek Domane AL 2 - 2018,9,Not found
1494,3,264,2,249.99,0.05,499.93,Strider Sport 16 - 2018,6,Mountain Bikes
1495,1,292,2,369.99,0.05,739.93,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,Children Bicycles
1495,2,308,2,749.99,0.2,1499.78,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,Children Bicycles
1495,3,137,1,2599,0.1,2598.9,Heller Shagamaw GX1 - 2018,3,Cruisers Bicycles
1496,1,248,1,599.99,0.07,599.92,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,Children Bicycles
1496,2,214,1,899.99,0.07,899.92,Electra Tiger Shark 3i - 2018,1,Children Bicycles
1496,3,224,2,479.99,0.05,959.93,Electra Cruiser Lux 7D - 2018,1,Children Bicycles
1496,4,302,1,449.99,0.05,449.94,Electra Townie Original 1 - 2018,1,Children Bicycles
1496,5,225,2,959.99,0.2,1919.78,Electra Delivery 3i - 2016/2017/2018,1,Children Bicycles
1497,1,141,2,1599.99,0.2,3199.78,Trek Stache 5 - 2018,9,Not found
1497,2,198,2,2999.99,0.1,5999.88,Electra Townie Commute Go! - 2018,1,Children Bicycles
1497,3,204,2,3599.99,0.07,7199.91,Trek Super Commuter+ 7 - 2018,9,Not found
1498,1,172,1,3199.99,0.05,3199.94,Trek Domane ALR Disc Frameset - 2018,9,Not found
1498,2,260,2,799.99,0.07,1599.91,Electra Townie Balloon 3i EQ Ladies' - 2018,1,Children Bicycles
